data,distrito,concelho,confirmados,populacao,densidade_populacional
2021-01-13,BRAGANÇA,MACEDO DE CAVALEIROS,15,14516,20.76
2021-01-13,MADEIRA,MACHICO,4,19981,292.76
2021-01-13,AÇORES,MADALENA,0,5895,40.07
2021-01-13,LISBOA,MAFRA,67,84816,290.81
2021-01-13,PORTO,MAIA,62,138971,1675.56
2021-01-13,VISEU,MANGUALDE,21,18510,84.42
2021-01-13,GUARDA,MANTEIGAS,1,3007,24.65
2021-01-13,PORTO,MARCO DE CANAVESES,26,51496,255.07
2021-01-13,LEIRIA,MARINHA GRANDE,24,38508,205.65
2021-01-13,PORTALEGRE,MARVÃO,2,3005,19.4
2021-01-13,PORTO,MATOSINHOS,95,175357,2809.31
2021-01-13,AVEIRO,MEALHADA,21,19914,179.96
2021-01-13,GUARDA,MÊDA,15,4587,16.04
2021-01-13,VIANA DO CASTELO,MELGAÇO,6,8093,33.97
2021-01-13,BEJA,MÉRTOLA,9,6142,4.75
2021-01-13,VILA REAL,MESÃO FRIO,2,3964,148.74
2021-01-13,COIMBRA,MIRA,6,11832,95.4
2021-01-13,COIMBRA,MIRANDA DO CORVO,13,12708,100.55
2021-01-13,BRAGANÇA,MIRANDA DO DOURO,17,6830,14.02
2021-01-13,BRAGANÇA,MIRANDELA,12,21754,33.01
2021-01-13,BRAGANÇA,MOGADOURO,15,8392,11.03
2021-01-13,VISEU,MOIMENTA DA BEIRA,17,9736,44.26
2021-01-13,SETÚBAL,MOITA,47,64407,1165.53
2021-01-13,VIANA DO CASTELO,MONÇÃO,6,17869,84.56
2021-01-13,FARO,MONCHIQUE,0,5077,12.84
2021-01-13,VILA REAL,MONDIM DE BASTO,5,6946,40.36
2021-01-13,PORTALEGRE,MONFORTE,3,2975,7.08
2021-01-13,VILA REAL,MONTALEGRE,10,8997,11.17
2021-01-13,ÉVORA,MONTEMOR-O-NOVO,13,15647,12.69
2021-01-13,COIMBRA,MONTEMOR-O-VELHO,10,25224,110.17
2021-01-13,SETÚBAL,MONTIJO,32,57614,165.26
2021-01-13,ÉVORA,MORA,7,4138,9.32
2021-01-13,VISEU,MORTÁGUA,6,8803,35.05
2021-01-13,BEJA,MOURA,9,13718,14.31
2021-01-13,ÉVORA,MOURÃO,3,2450,8.79
2021-01-13,VILA REAL,MURÇA,3,5463,28.85
2021-01-13,AVEIRO,MURTOSA,18,10279,140.63
2021-01-13,LEIRIA,NAZARÉ,6,14165,171.84
2021-01-13,VISEU,NELAS,13,12974,103.21
2021-01-13,PORTALEGRE,NISA,13,6061,10.53
2021-01-13,AÇORES,NORDESTE,0,4862,47.92
2021-01-13,LEIRIA,ÓBIDOS,8,11850,83.72
2021-01-13,BEJA,ODEMIRA,6,24717,14.37
2021-01-13,LISBOA,ODIVELAS,119,161774,6095.48
2021-01-13,LISBOA,OEIRAS,107,177408,3866.78
2021-01-13,CASTELO BRANCO,OLEIROS,2,5003,10.62
2021-01-13,FARO,OLHÃO,25,44405,339.33
2021-01-13,AVEIRO,OLIVEIRA DE AZEMÉIS,45,66011,409.75
2021-01-13,VISEU,OLIVEIRA DE FRADES,11,9936,68.36
2021-01-13,AVEIRO,OLIVEIRA DO BAIRRO,18,24277,278.02
2021-01-13,COIMBRA,OLIVEIRA DO HOSPITAL,15,19253,82.1
2021-01-13,SANTARÉM,OURÉM,41,44044,105.7
2021-01-13,BEJA,OURIQUE,4,4607,6.95
2021-01-13,AVEIRO,OVAR,47,54260,367.37
2021-01-13,PORTO,PAÇOS DE FERREIRA,21,56728,799.1
2021-01-13,SETÚBAL,PALMELA,59,64269,138.18
2021-01-13,COIMBRA,PAMPILHOSA DA SERRA,6,4037,10.18
2021-01-13,PORTO,PAREDES,46,86067,549.04
2021-01-13,VIANA DO CASTELO,PAREDES DE COURA,5,8535,61.76
2021-01-13,LEIRIA,PEDRÓGÃO GRANDE,6,3410,26.49
2021-01-13,COIMBRA,PENACOVA,15,13694,63.18
2021-01-13,PORTO,PENAFIEL,36,69772,328.74
2021-01-13,VISEU,PENALVA DO CASTELO,11,7115,52.96
2021-01-13,CASTELO BRANCO,PENAMACOR,5,4755,8.44
2021-01-13,VISEU,PENEDONO,1,2591,19.38
2021-01-13,COIMBRA,PENELA,3,5397,40.04
2021-01-13,LEIRIA,PENICHE,19,26501,341.73
2021-01-13,VILA REAL,PESO DA RÉGUA,21,15773,166.28
2021-01-13,GUARDA,PINHEL,17,8511,17.57
2021-01-13,LEIRIA,POMBAL,45,51461,82.21
2021-01-13,AÇORES,PONTA DELGADA,13,67935,291.58
2021-01-13,MADEIRA,PONTA DO SOL,1,8593,185.92
2021-01-13,VIANA DO CASTELO,PONTE DA BARCA,13,11180,61.39
2021-01-13,VIANA DO CASTELO,PONTE DE LIMA,27,41315,129.01
2021-01-13,PORTALEGRE,PONTE DE SOR,11,14994,17.86
2021-01-13,PORTALEGRE,PORTALEGRE,9,22172,49.59
2021-01-13,ÉVORA,PORTEL,7,5828,9.7
2021-01-13,FARO,PORTIMÃO,16,55483,304.75
2021-01-13,PORTO,PORTO,115,216606,5229.5
2021-01-13,LEIRIA,PORTO DE MÓS,18,23275,88.89
2021-01-13,MADEIRA,PORTO MONIZ,1,2342,28.24
2021-01-13,MADEIRA,PORTO SANTO,0,5202,120.95
2021-01-13,BRAGA,PÓVOA DE LANHOSO,22,21499,159.67
2021-01-13,PORTO,PÓVOA DE VARZIM,66,62784,763.7
2021-01-13,AÇORES,POVOAÇÃO,0,5927,55.7
2021-01-13,AÇORES,VILA DA PRAIA DA VITÓRIA,1,21317,132.18
2021-01-13,CASTELO BRANCO,PROENÇA-A-NOVA,1,7298,18.46
2021-01-13,ÉVORA,REDONDO,5,6353,17.19
2021-01-13,ÉVORA,REGUENGOS DE MONSARAZ,11,10015,21.58
2021-01-13,VISEU,RESENDE,2,10137,82.18
2021-01-13,MADEIRA,RIBEIRA BRAVA,5,12435,189.99
2021-01-13,VILA REAL,RIBEIRA DE PENA,6,6016,27.66
2021-01-13,AÇORES,RIBEIRA GRANDE,30,32811,182.13
2021-01-13,SANTARÉM,RIO MAIOR,22,20379,74.71
2021-01-13,VILA REAL,SABROSA,3,5918,37.71
2021-01-13,GUARDA,SABUGAL,8,10585,12.87
2021-01-13,SANTARÉM,SALVATERRA DE MAGOS,12,21295,87.3
2021-01-13,VISEU,SANTA COMBA DÃO,7,10452,93.36
2021-01-13,MADEIRA,SANTA CRUZ,11,45281,555.6
2021-01-13,AÇORES,SANTA CRUZ DA GRACIOSA,0,4208,69.37
2021-01-13,AÇORES,SANTA CRUZ DAS FLORES,0,2165,30.53
2021-01-13,AVEIRO,SANTA MARIA DA FEIRA,119,138636,642.19
2021-01-13,VILA REAL,SANTA MARTA DE PENAGUIÃO,6,6599,95.25
2021-01-13,MADEIRA,SANTANA,1,6711,70.29
2021-01-13,SANTARÉM,SANTARÉM,42,57421,103.92
2021-01-13,SETÚBAL,SANTIAGO DO CACÉM,6,28791,27.17
2021-01-13,PORTO,SANTO TIRSO,60,68055,498.35
2021-01-13,FARO,SÃO BRÁS DE ALPORTEL,4,10416,67.91
2021-01-13,AVEIRO,SÃO JOÃO DA MADEIRA,15,21958,2765.49
2021-01-13,VISEU,SÃO JOÃO DA PESQUEIRA,8,7125,26.77
2021-01-13,VISEU,SÃO PEDRO DO SUL,13,15403,44.14
2021-01-13,AÇORES,SÃO ROQUE DO PICO,0,3266,22.94
2021-01-13,MADEIRA,SÃO VICENTE,0,5143,65.23
2021-01-13,SANTARÉM,SARDOAL,1,3741,40.6
2021-01-13,VISEU,SÁTÃO,10,11580,57.34
2021-01-13,GUARDA,SEIA,15,22234,51.03
2021-01-13,SETÚBAL,SEIXAL,105,167752,1757.49
2021-01-13,VISEU,SERNANCELHE,5,5396,23.6
2021-01-13,BEJA,SERPA,5,14304,12.94
2021-01-13,CASTELO BRANCO,SERTÃ,12,14577,32.63
2021-01-13,SETÚBAL,SESIMBRA,32,51858,264.96
2021-01-13,SETÚBAL,SETÚBAL,131,115126,499.83
2021-01-13,AVEIRO,SEVER DO VOUGA,11,11331,87.24
2021-01-13,FARO,SILVES,15,36226,53.27
2021-01-13,SETÚBAL,SINES,3,13715,67.46
2021-01-13,LISBOA,SINTRA,263,391402,1226.08
2021-01-13,LISBOA,SOBRAL DE MONTE AGRAÇO,7,10651,204.43
2021-01-13,COIMBRA,SOURE,11,17120,64.59
2021-01-13,PORTALEGRE,SOUSEL,3,4412,15.8
2021-01-13,COIMBRA,TÁBUA,17,11368,56.9
2021-01-13,VISEU,TABUAÇO,4,6033,45.07
2021-01-13,VISEU,TAROUCA,9,7804,77.98
2021-01-13,FARO,TAVIRA,39,24530,40.41
2021-01-13,BRAGA,TERRAS DE BOURO,5,6361,22.93
2021-01-13,SANTARÉM,TOMAR,32,36748,104.64
2021-01-13,VISEU,TONDELA,25,26357,71.0
2021-01-13,BRAGANÇA,TORRE DE MONCORVO,1,7695,14.48
2021-01-13,SANTARÉM,TORRES NOVAS,30,34933,129.38
2021-01-13,LISBOA,TORRES VEDRAS,60,78530,192.88
2021-01-13,GUARDA,TRANCOSO,13,8875,24.55
2021-01-13,PORTO,TROFA,24,38418,533.44
2021-01-13,AVEIRO,VAGOS,10,22740,137.89
2021-01-13,AVEIRO,VALE DE CAMBRA,13,21327,144.76
2021-01-13,VIANA DO CASTELO,VALENÇA,8,13290,113.46
2021-01-13,PORTO,VALONGO,59,97444,1297.18
2021-01-13,VILA REAL,VALPAÇOS,11,14818,27.0
2021-01-13,AÇORES,VELAS,0,5093,43.39
2021-01-13,ÉVORA,VENDAS NOVAS,13,11255,50.61
2021-01-13,ÉVORA,VIANA DO ALENTEJO,10,5145,13.07
2021-01-13,VIANA DO CASTELO,VIANA DO CASTELO,56,84417,264.61
2021-01-13,BEJA,VIDIGUEIRA,7,5510,17.4
2021-01-13,BRAGA,VIEIRA DO MINHO,8,11842,54.71
2021-01-13,CASTELO BRANCO,VILA DE REI,0,3323,17.35
2021-01-13,FARO,VILA DO BISPO,1,5154,28.78
2021-01-13,PORTO,VILA DO CONDE,80,79899,536.13
2021-01-13,AÇORES,VILA DO PORTO,0,5616,57.96
2021-01-13,BRAGANÇA,VILA FLOR,5,6044,22.74
2021-01-13,LISBOA,VILA FRANCA DE XIRA,104,141957,446.14
2021-01-13,AÇORES,VILA FRANCA DO CAMPO,9,11051,141.73
2021-01-13,SANTARÉM,VILA NOVA DA BARQUINHA,4,7461,150.64
2021-01-13,VIANA DO CASTELO,VILA NOVA DE CERVEIRA,9,8910,82.14
2021-01-13,BRAGA,VILA NOVA DE FAMALICÃO,101,131676,653.19
2021-01-13,GUARDA,VILA NOVA DE FOZ CÔA,5,6503,16.33
2021-01-13,PORTO,VILA NOVA DE GAIA,142,300472,1783.64
2021-01-13,VISEU,VILA NOVA DE PAIVA,7,4687,26.7
2021-01-13,COIMBRA,VILA NOVA DE POIARES,16,6939,82.17
2021-01-13,VILA REAL,VILA POUCA DE AGUIAR,6,11961,27.37
2021-01-13,VILA REAL,VILA REAL,33,49962,131.9
2021-01-13,FARO,VILA REAL DE SANTO ANTÓNIO,11,18749,306.11
2021-01-13,CASTELO BRANCO,VILA VELHA DE RÓDÃO,1,3144,9.53
2021-01-13,BRAGA,VILA VERDE,44,46911,205.15
2021-01-13,ÉVORA,VILA VIÇOSA,8,7656,39.29
2021-01-13,BRAGANÇA,VIMIOSO,4,4023,8.35
2021-01-13,BRAGANÇA,VINHAIS,3,7746,11.15
2021-01-13,VISEU,VISEU,84,97249,191.77
2021-01-13,BRAGA,VIZELA,14,23897,967.49
2021-01-13,VISEU,VOUZELA,11,9619,49.66
2021-01-19,SANTARÉM,ABRANTES,22,35130,49.15
2021-01-19,AVEIRO,ÁGUEDA,50,46075,137.43
2021-01-19,GUARDA,AGUIAR DA BEIRA,21,4652,22.5
2021-01-19,ÉVORA,ALANDROAL,7,4992,9.2
2021-01-19,AVEIRO,ALBERGARIA-A-VELHA,18,24144,152.02
2021-01-19,FARO,ALBUFEIRA,43,41528,295.24
2021-01-19,SETÚBAL,ALCÁCER DO SAL,27,11659,7.77
2021-01-19,SANTARÉM,ALCANENA,14,12809,100.6
2021-01-19,LEIRIA,ALCOBAÇA,53,53555,131.22
2021-01-19,SETÚBAL,ALCOCHETE,16,19787,154.15
2021-01-19,FARO,ALCOUTIM,1,2159,3.75
2021-01-19,LISBOA,ALENQUER,33,44052,144.8
2021-01-19,BRAGANÇA,ALFÂNDEGA DA FÉ,8,4550,14.13
2021-01-19,VILA REAL,ALIJÓ,7,10625,35.7
2021-01-19,FARO,ALJEZUR,1,5594,17.29
2021-01-19,BEJA,ALJUSTREL,5,8247,17.99
2021-01-19,SETÚBAL,ALMADA,156,169039,2414.5
2021-01-19,GUARDA,ALMEIDA,5,5830,11.26
2021-01-19,SANTARÉM,ALMEIRIM,29,22546,101.5
2021-01-19,BEJA,ALMODÔVAR,8,6725,8.65
2021-01-19,SANTARÉM,ALPIARÇA,3,7059,74.02
2021-01-19,PORTALEGRE,ALTER DO CHÃO,10,3165,8.74
2021-01-19,LEIRIA,ALVAIÁZERE,6,6597,41.11
2021-01-19,BEJA,ALVITO,3,2477,9.35
2021-01-19,LISBOA,AMADORA,174,184106,7742.05
2021-01-19,PORTO,AMARANTE,42,53193,176.53
2021-01-19,BRAGA,AMARES,15,18129,221.22
2021-01-19,AVEIRO,ANADIA,29,27258,125.83
2021-01-19,AÇORES,ANGRA DO HEROÍSMO,2,33807,141.45
2021-01-19,LEIRIA,ANSIÃO,18,12039,68.37
2021-01-19,VIANA DO CASTELO,ARCOS DE VALDEVEZ,34,20926,46.75
2021-01-19,COIMBRA,ARGANIL,13,11014,33.09
2021-01-19,VISEU,ARMAMAR,9,5769,49.21
2021-01-19,AVEIRO,AROUCA,21,20720,62.96
2021-01-19,ÉVORA,ARRAIOLOS,10,6928,10.13
2021-01-19,PORTALEGRE,ARRONCHES,4,2820,8.96
2021-01-19,LISBOA,ARRUDA DOS VINHOS,19,15412,197.69
2021-01-19,AVEIRO,AVEIRO,59,78734,398.49
2021-01-19,PORTALEGRE,AVIS,2,4247,7.01
2021-01-19,LISBOA,AZAMBUJA,16,22716,86.48
2021-01-19,PORTO,BAIÃO,13,18748,107.42
2021-01-19,BRAGA,BARCELOS,135,116187,306.64
2021-01-19,BEJA,BARRANCOS,2,1634,9.7
2021-01-19,SETÚBAL,BARREIRO,65,75147,2065.05
2021-01-19,LEIRIA,BATALHA,13,15963,154.35
2021-01-19,BEJA,BEJA,40,33579,29.29
2021-01-19,CASTELO BRANCO,BELMONTE,5,6398,53.87
2021-01-19,SANTARÉM,BENAVENTE,36,30602,58.69
2021-01-19,LEIRIA,BOMBARRAL,7,12558,137.56
2021-01-19,ÉVORA,BORBA,18,6736,46.39
2021-01-19,VILA REAL,BOTICAS,8,4998,15.52
2021-01-19,BRAGA,BRAGA,156,182679,996.07
2021-01-19,BRAGANÇA,BRAGANÇA,33,33607,28.64
2021-01-19,BRAGA,CABECEIRAS DE BASTO,12,15628,64.63
2021-01-19,LISBOA,CADAVAL,6,13673,78.18
2021-01-19,LEIRIA,CALDAS DA RAINHA,31,51912,203.03
2021-01-19,MADEIRA,CALHETA,1,10867,97.46
2021-01-19,AÇORES,CALHETA (AÇORES),0,3184,25.22
2021-01-19,MADEIRA,CÂMARA DE LOBOS,24,33675,645.49
2021-01-19,VIANA DO CASTELO,CAMINHA,28,15877,116.3
2021-01-19,PORTALEGRE,CAMPO MAIOR,10,7874,31.85
2021-01-19,COIMBRA,CANTANHEDE,34,35011,89.57
2021-01-19,BRAGANÇA,CARRAZEDA DE ANSIÃES,1,5666,20.29
2021-01-19,VISEU,CARREGAL DO SAL,10,9271,79.31
2021-01-19,SANTARÉM,CARTAXO,12,23843,150.74
2021-01-19,LISBOA,CASCAIS,166,213608,2193.1
2021-01-19,LEIRIA,CASTANHEIRA DE PÊRA,1,2614,39.15
2021-01-19,CASTELO BRANCO,CASTELO BRANCO,48,51987,36.15
2021-01-19,AVEIRO,CASTELO DE PAIVA,9,15454,134.37
2021-01-19,PORTALEGRE,CASTELO DE VIDE,3,2919,11.02
2021-01-19,VISEU,CASTRO DAIRE,20,13823,36.47
2021-01-19,FARO,CASTRO MARIM,5,6237,20.73
2021-01-19,BEJA,CASTRO VERDE,2,6949,12.2
2021-01-19,GUARDA,CELORICO DA BEIRA,9,6928,28.02
2021-01-19,BRAGA,CELORICO DE BASTO,22,19040,105.15
2021-01-19,SANTARÉM,CHAMUSCA,6,9197,12.33
2021-01-19,VILA REAL,CHAVES,37,39343,66.54
2021-01-19,VISEU,CINFÃES,11,18244,76.24
2021-01-19,COIMBRA,COIMBRA,144,134166,420.06
2021-01-19,COIMBRA,CONDEIXA-A-NOVA,16,17733,127.88
2021-01-19,SANTARÉM,CONSTÂNCIA,3,4030,50.14
2021-01-19,SANTARÉM,CORUCHE,12,17471,15.66
2021-01-19,AÇORES,CORVO,0,464,27.12
2021-01-19,CASTELO BRANCO,COVILHÃ,34,46787,84.21
2021-01-19,PORTALEGRE,CRATO,2,3129,7.86
2021-01-19,BEJA,CUBA,20,4595,26.7
2021-01-19,PORTALEGRE,ELVAS,28,20528,32.52
2021-01-19,SANTARÉM,ENTRONCAMENTO,21,21558,1570.14
2021-01-19,AVEIRO,ESPINHO,19,29516,1401.52
2021-01-19,BRAGA,ESPOSENDE,47,34177,358.21
2021-01-19,AVEIRO,ESTARREJA,28,26006,240.42
2021-01-19,ÉVORA,ESTREMOZ,23,12728,24.77
2021-01-19,ÉVORA,ÉVORA,43,52428,40.11
2021-01-19,BRAGA,FAFE,38,48060,219.37
2021-01-19,FARO,FARO,50,61015,301.2
2021-01-19,PORTO,FELGUEIRAS,46,56422,487.49
2021-01-19,BEJA,FERREIRA DO ALENTEJO,7,7845,12.1
2021-01-19,SANTARÉM,FERREIRA DO ZÊZERE,19,7959,41.81
2021-01-19,COIMBRA,FIGUEIRA DA FOZ,37,58747,154.98
2021-01-19,GUARDA,FIGUEIRA DE CASTELO RODRIGO,22,5584,10.98
2021-01-19,LEIRIA,FIGUEIRÓ DOS VINHOS,8,5568,32.1
2021-01-19,GUARDA,FORNOS DE ALGODRES,14,4528,34.45
2021-01-19,BRAGANÇA,FREIXO DE ESPADA À CINTA,1,3298,13.51
2021-01-19,PORTALEGRE,FRONTEIRA,3,2974,11.96
2021-01-19,MADEIRA,FUNCHAL,21,104024,1365.86
2021-01-19,CASTELO BRANCO,FUNDÃO,27,26495,37.84
2021-01-19,PORTALEGRE,GAVIÃO,3,3263,11.08
2021-01-19,COIMBRA,GÓIS,9,3805,14.45
2021-01-19,SANTARÉM,GOLEGÃ,3,5339,63.32
2021-01-19,PORTO,GONDOMAR,136,165985,1258.22
2021-01-19,GUARDA,GOUVEIA,9,12387,41.21
2021-01-19,SETÚBAL,GRÂNDOLA,9,14639,17.72
2021-01-19,GUARDA,GUARDA,43,38969,54.72
2021-01-19,BRAGA,GUIMARÃES,148,152309,631.99
2021-01-19,AÇORES,HORTA,1,14521,83.91
2021-01-19,CASTELO BRANCO,IDANHA-A-NOVA,8,8043,5.68
2021-01-19,AVEIRO,ÍLHAVO,28,38699,526.66
2021-01-19,FARO,LAGOA (FARO),9,22762,257.93
2021-01-19,AÇORES,LAGOA,4,14721,322.9
2021-01-19,FARO,LAGOS,16,30374,142.61
2021-01-19,AÇORES,LAJES DAS FLORES,0,1463,20.89
2021-01-19,AÇORES,LAJES DO PICO,0,4490,28.91
2021-01-19,VISEU,LAMEGO,27,24895,150.5
2021-01-19,LEIRIA,LEIRIA,103,125267,221.68
2021-01-19,LISBOA,LISBOA,511,509515,5092.6
2021-01-19,FARO,LOULÉ,69,68697,89.96
2021-01-19,LISBOA,LOURES,222,213687,1277.73
2021-01-19,LISBOA,LOURINHÃ,14,25855,175.68
2021-01-19,COIMBRA,LOUSÃ,12,17158,123.97
2021-01-19,PORTO,LOUSADA,23,46755,486.63
2021-01-19,SANTARÉM,MAÇÃO,8,6267,15.67
2021-01-19,BRAGANÇA,MACEDO DE CAVALEIROS,12,14516,20.76
2021-01-19,MADEIRA,MACHICO,6,19981,292.76
2021-01-19,AÇORES,MADALENA,0,5895,40.07
2021-01-19,LISBOA,MAFRA,97,84816,290.81
2021-01-19,PORTO,MAIA,77,138971,1675.56
2021-01-19,VISEU,MANGUALDE,23,18510,84.42
2021-01-19,GUARDA,MANTEIGAS,3,3007,24.65
2021-01-19,PORTO,MARCO DE CANAVESES,25,51496,255.07
2021-01-19,LEIRIA,MARINHA GRANDE,28,38508,205.65
2021-01-19,PORTALEGRE,MARVÃO,2,3005,19.4
2021-01-19,PORTO,MATOSINHOS,113,175357,2809.31
2021-01-19,AVEIRO,MEALHADA,28,19914,179.96
2021-01-19,GUARDA,MÊDA,10,4587,16.04
2021-01-19,VIANA DO CASTELO,MELGAÇO,11,8093,33.97
2021-01-19,BEJA,MÉRTOLA,5,6142,4.75
2021-01-19,VILA REAL,MESÃO FRIO,2,3964,148.74
2021-01-19,COIMBRA,MIRA,6,11832,95.4
2021-01-19,COIMBRA,MIRANDA DO CORVO,14,12708,100.55
2021-01-19,BRAGANÇA,MIRANDA DO DOURO,11,6830,14.02
2021-01-19,BRAGANÇA,MIRANDELA,17,21754,33.01
2021-01-19,BRAGANÇA,MOGADOURO,17,8392,11.03
2021-01-19,VISEU,MOIMENTA DA BEIRA,19,9736,44.26
2021-01-19,SETÚBAL,MOITA,62,64407,1165.53
2021-01-19,VIANA DO CASTELO,MONÇÃO,11,17869,84.56
2021-01-19,FARO,MONCHIQUE,0,5077,12.84
2021-01-19,VILA REAL,MONDIM DE BASTO,5,6946,40.36
2021-01-19,PORTALEGRE,MONFORTE,5,2975,7.08
2021-01-19,VILA REAL,MONTALEGRE,9,8997,11.17
2021-01-19,ÉVORA,MONTEMOR-O-NOVO,18,15647,12.69
2021-01-19,COIMBRA,MONTEMOR-O-VELHO,16,25224,110.17
2021-01-19,SETÚBAL,MONTIJO,42,57614,165.26
2021-01-19,ÉVORA,MORA,4,4138,9.32
2021-01-19,VISEU,MORTÁGUA,7,8803,35.05
2021-01-19,BEJA,MOURA,15,13718,14.31
2021-01-19,ÉVORA,MOURÃO,1,2450,8.79
2021-01-19,VILA REAL,MURÇA,6,5463,28.85
2021-01-19,AVEIRO,MURTOSA,16,10279,140.63
2021-01-19,LEIRIA,NAZARÉ,10,14165,171.84
2021-01-19,VISEU,NELAS,20,12974,103.21
2021-01-19,PORTALEGRE,NISA,11,6061,10.53
2021-01-19,AÇORES,NORDESTE,0,4862,47.92
2021-01-19,LEIRIA,ÓBIDOS,9,11850,83.72
2021-01-19,BEJA,ODEMIRA,8,24717,14.37
2021-01-19,LISBOA,ODIVELAS,169,161774,6095.48
2021-01-19,LISBOA,OEIRAS,143,177408,3866.78
2021-01-19,CASTELO BRANCO,OLEIROS,2,5003,10.62
2021-01-19,FARO,OLHÃO,28,44405,339.33
2021-01-19,AVEIRO,OLIVEIRA DE AZEMÉIS,57,66011,409.75
2021-01-19,VISEU,OLIVEIRA DE FRADES,16,9936,68.36
2021-01-19,AVEIRO,OLIVEIRA DO BAIRRO,21,24277,278.02
2021-01-19,COIMBRA,OLIVEIRA DO HOSPITAL,17,19253,82.1
2021-01-19,SANTARÉM,OURÉM,57,44044,105.7
2021-01-19,BEJA,OURIQUE,5,4607,6.95
2021-01-19,AVEIRO,OVAR,62,54260,367.37
2021-01-19,PORTO,PAÇOS DE FERREIRA,24,56728,799.1
2021-01-19,SETÚBAL,PALMELA,79,64269,138.18
2021-01-19,COIMBRA,PAMPILHOSA DA SERRA,9,4037,10.18
2021-01-19,PORTO,PAREDES,53,86067,549.04
2021-01-19,VIANA DO CASTELO,PAREDES DE COURA,11,8535,61.76
2021-01-19,LEIRIA,PEDRÓGÃO GRANDE,5,3410,26.49
2021-01-19,COIMBRA,PENACOVA,24,13694,63.18
2021-01-19,PORTO,PENAFIEL,46,69772,328.74
2021-01-19,VISEU,PENALVA DO CASTELO,19,7115,52.96
2021-01-19,CASTELO BRANCO,PENAMACOR,4,4755,8.44
2021-01-19,VISEU,PENEDONO,4,2591,19.38
2021-01-19,COIMBRA,PENELA,3,5397,40.04
2021-01-19,LEIRIA,PENICHE,25,26501,341.73
2021-01-19,VILA REAL,PESO DA RÉGUA,20,15773,166.28
2021-01-19,GUARDA,PINHEL,15,8511,17.57
2021-01-19,LEIRIA,POMBAL,62,51461,82.21
2021-01-19,AÇORES,PONTA DELGADA,13,67935,291.58
2021-01-19,MADEIRA,PONTA DO SOL,1,8593,185.92
2021-01-19,VIANA DO CASTELO,PONTE DA BARCA,19,11180,61.39
2021-01-19,VIANA DO CASTELO,PONTE DE LIMA,48,41315,129.01
2021-01-19,PORTALEGRE,PONTE DE SOR,18,14994,17.86
2021-01-19,PORTALEGRE,PORTALEGRE,13,22172,49.59
2021-01-19,ÉVORA,PORTEL,5,5828,9.7
2021-01-19,FARO,PORTIMÃO,19,55483,304.75
2021-01-19,PORTO,PORTO,142,216606,5229.5
2021-01-19,LEIRIA,PORTO DE MÓS,24,23275,88.89
2021-01-19,MADEIRA,PORTO MONIZ,1,2342,28.24
2021-01-19,MADEIRA,PORTO SANTO,4,5202,120.95
2021-01-19,BRAGA,PÓVOA DE LANHOSO,27,21499,159.67
2021-01-19,PORTO,PÓVOA DE VARZIM,72,62784,763.7
2021-01-19,AÇORES,POVOAÇÃO,0,5927,55.7
2021-01-19,AÇORES,VILA DA PRAIA DA VITÓRIA,2,21317,132.18
2021-01-19,CASTELO BRANCO,PROENÇA-A-NOVA,2,7298,18.46
2021-01-19,ÉVORA,REDONDO,6,6353,17.19
2021-01-19,ÉVORA,REGUENGOS DE MONSARAZ,14,10015,21.58
2021-01-19,VISEU,RESENDE,2,10137,82.18
2021-01-19,MADEIRA,RIBEIRA BRAVA,3,12435,189.99
2021-01-19,VILA REAL,RIBEIRA DE PENA,8,6016,27.66
2021-01-19,AÇORES,RIBEIRA GRANDE,37,32811,182.13
2021-01-19,SANTARÉM,RIO MAIOR,26,20379,74.71
2021-01-19,VILA REAL,SABROSA,3,5918,37.71
2021-01-19,GUARDA,SABUGAL,8,10585,12.87
2021-01-19,SANTARÉM,SALVATERRA DE MAGOS,20,21295,87.3
2021-01-19,VISEU,SANTA COMBA DÃO,9,10452,93.36
2021-01-19,MADEIRA,SANTA CRUZ,14,45281,555.6
2021-01-19,AÇORES,SANTA CRUZ DA GRACIOSA,0,4208,69.37
2021-01-19,AÇORES,SANTA CRUZ DAS FLORES,0,2165,30.53
2021-01-19,AVEIRO,SANTA MARIA DA FEIRA,148,138636,642.19
2021-01-19,VILA REAL,SANTA MARTA DE PENAGUIÃO,7,6599,95.25
2021-01-19,MADEIRA,SANTANA,2,6711,70.29
2021-01-19,SANTARÉM,SANTARÉM,57,57421,103.92
2021-01-19,SETÚBAL,SANTIAGO DO CACÉM,10,28791,27.17
2021-01-19,PORTO,SANTO TIRSO,70,68055,498.35
2021-01-19,FARO,SÃO BRÁS DE ALPORTEL,4,10416,67.91
2021-01-19,AVEIRO,SÃO JOÃO DA MADEIRA,21,21958,2765.49
2021-01-19,VISEU,SÃO JOÃO DA PESQUEIRA,11,7125,26.77
2021-01-19,VISEU,SÃO PEDRO DO SUL,23,15403,44.14
2021-01-19,AÇORES,SÃO ROQUE DO PICO,0,3266,22.94
2021-01-19,MADEIRA,SÃO VICENTE,0,5143,65.23
2021-01-19,SANTARÉM,SARDOAL,1,3741,40.6
2021-01-19,VISEU,SÁTÃO,20,11580,57.34
2021-01-19,GUARDA,SEIA,19,22234,51.03
2021-01-19,SETÚBAL,SEIXAL,133,167752,1757.49
2021-01-19,VISEU,SERNANCELHE,12,5396,23.6
2021-01-19,BEJA,SERPA,6,14304,12.94
